amerikaner	ameʁikaːnɐ	11
ammoniak	amonjak	1
ammoniak	amɔnjak	1
ampel	ʔampl̩	1
ampel	ʔampəl	1
ampeln	ʔampl̩n	1
ampeln	ʔampəln	1
amt	amt	12
amtseid	amt͡sʔaɪ̯t	1
amtsleiter	amt͡slaɪ̯tɐ	1
an	an	624
analysieren	analyːziːʀən	3
analysis	anaːlyzɪs	1
anbau	anbaʊ̯	1
anbieten	ʔanbiːtn̩	11
anbieten	ʔanbiːtən	11
anblick	ʔanblɪk	2
anbringen	ʔanbʀɪŋən	1
andalusien	ˀandaluːzi̯ən	1
andere	ʔandəʀə	93
anderer	andərər	15
anderer	andərər	15
ändern	ʔɛndɐn	19
anderthalb	andərthalb	2
anderthalb	andərthalb	2
andré	andʁe	6
anerkennen	anʔɛrkɛnən	4
anerkennen	anər-	4
anfang	anfaŋ	50
anfangen	anfaŋən	5
anfänger	anfɛŋɐ	1
anfechten	anfɛçtən	1
anflug	anfluːk	1
anfragen	anfʁaːɡŋ̍	3
anführer	anfyːrɐ	3
anführer	ɑnfyːrər	3
angeben	ʔanɡeːbm̩	4
angeben	ʔanɡeːbən	4
angeblich	anɡeːplɪç	14
angebot	ʔanɡəboːt	26
angehen	anɡeːən	1
angel	aŋl̩	2
angela	aŋɡeːla	17
angela	aŋɡela	17
angela	aŋəla	17
angelegenheit	anɡəleːɡn̩ha͜it	2
angelpunkt	aŋl̩pʊŋkt	1
angenehm	ʔanɡəneːm	1
angesichts	ʔanɡəzɪçts	31
angewiesen	anɡəviːzn̩	4
angreifen	anɡʁaɪ̯fən	2
angreiferin	ʔanɡʀaɪ̯fəʀɪn	1
angriff	anɡʀɪf	15
anhalt	anhalt	1
anhalten	ʔanhaltn̩	1
anhalten	ʔanhaltən	1
anhänger	anhɛŋɐ	8
anheben	anheːbən	1
anhören	ʔanhøːʁən	1
anita	ʔaniːta	2
anklagen	anklaːɡən	2
ankläger	anklɛːɡɐ	1
ankommen	ʔankɔmən	2
ankündigen	ankʏndɪɡn̩	3
ankündigung	ankʏndɪɡʊŋ	3
anlagen	anlaːɡən	2
anlegen	ʔanleːɡŋ̩	3
anlegen	ʔanleːɡən	3
anleger	anleːɡɐ	11
anliegen	anliːɡn̩	2
anmachen	anmaχən	1
anmachen	anmaχn	1
anmelden	ʔanmɛldn̩	2
anmelden	ʔanmɛldən	2
anmuten	anmuːtn̩	1
anna	ʔana	2
annäherung	annɛːəʁʊŋ	1
annahme	annaːmə	3
anne	ʔanə	3
anpassen	anpasən	2
anpfiff	ʔanpfɪf	1
anrecht	anʀɛçt	1
anreise	anʀaɪ̯zə	1
anreiz	anʀaɪ̯t͡s	4
ansässig	anzɛsɪç	1
ansatz	anzats	3
anschauen	ʔanʃaʊ̯ən	5
anscheinend	anʃaɪnənt	7
anschliessend	ʔanʃliːsn̩t	5
anschliessend	ʔanʃliːsənt	5
anschluss	anʃlʊs	6
ansehen	ʔanzeːən	8
ansehen	anzeːən	8
ansicht	ʔanzɪçt	7
anstand	anʃtant	2
ansteigen	ʔanʃtaɪ̯ɡŋ̩	1
ansteigen	ʔanʃtaɪ̯ɡən	1
anstellen	ʔanʃtɛln̩	2
anstellen	ʔanʃtɛlən	2
anstreben	anʃtʁeːbən	2
anstrengen	anʃtʁɛŋən	2
anteil	ʔantaɪ̯l	8
anteilnahme	antaɪ̯lnaːmə	1
antenne	antɛnə	3
antifa	antifaː	1
antike	antiːkə	1
antje	ʔantjə	2
antreten	antʁeːtən	3
antun	ʔantuːn	2
antwort	antvɔʁt	38
antworten	antvɔʁtən	22
anwalt	anvalt	10
anwältin	anvɛltɪn	1
anweisung	ʔanvaɪ̯zʊŋ	1
anweisungen	ʔanvaɪ̯zʊŋən	3
anwenden	ʔanvɛndn̩	1
anwenden	ʔanvɛndən	1
anwender	ʔanvɛndɐ	7
anwenders	ʔanvɛndɐs	1
anwendung	ʔanvɛndʊŋ	5
anwendungen	ʔanvɛndʊŋən	4
anzahl	antsaːl	12
anzeichen	ʔantsaɪ̯çn̩	3
anzeichen	ʔantsaɪ̯çən	3
anzeige	ant͡saɪ̯ɡə	30
anzeigen	ʔantsaɪ̯ɡŋ̩	19
anzeigen	ʔantsaɪ̯ɡən	19
anzug	antsuːk	1
apotheke	apoteːkə	1
app	ɛp	23
appel	apl̩	1
appetit	apətiːt	1
appetit	apətɪt	1
apps	ɛps	9
april	apʁɪl	28
arbeiten	aʁbaɪ̯tən	29
arbeiten	ʔaʁbaɪ̯tn̩	29
arbeiten	ʔaʁbaɪ̯tən	29
arbeiter	ʔaʁbaɪ̯tɐ	2
arbeitslos	aʁbaɪ̯tsloːs	1
arbeitslosigkeit	aʁbaɪ̯tsloːzɪçkaɪ̯t	3
arbeitsplatz	ʔaʁbaɪ̯tsplats	5
arbeitsspeicher	arbaɪ̯t͡sʃpaɪ̯çɐ	3
architekt	aʁçitɛkt	2
architektin	aʁçitɛktɪn	1
archiv	aʁçiːf	7
areal	aʁeaːl	4
arena	aʁeːna	5
ärger	ʔɛɐ̯ɡɐ	7
ärgern	ʔɛɐ̯ɡɐn	1
argument	arɡumɛnt	2
arm	ʔaʁm	3
arm	ʔaːm	3
arme	aːɐ̯mə	2
armee	aʁmeː	6
armee	ameː	6
aroma	ʔaʀoːma	1
aromen	ʔaʀoːmən	1
arrest	aʁɛst	1
arrogant	aʁoɡant	1
arroganz	aʁoɡant͡s	1
arsch	ʔaʁʃ	1
arsch	ʔaːʃ	1
art	ʔaːʁt	29
art	ʔaːt	29
artikel	aʁtɪkəl	53
artikel	aʁtiːkəl	53
arzt	aːɐ̯tst	3
arzt	aːtst	3
ärzte	ɛːɐ̯t͡stə	11
aschewolke	aʃəvɔlkə	1
aso	azoː	1
aspekt	ʔaspɛkt	1
ass	ʔas	1
assistenten	asɪstɛntən	3
assistentin	asɪstɛntɪn	1
assyrer	asyːʀɐ	1
astronom	ʔastʀonoːm	1
asylbewerber	azyːlbəvɛrbɐ	4
asylrecht	azyːlʁɛçt	2
asylsuchender	azyːlzuːxn̩dɐ	3
asylwerber	azyːlvɛrbɐ	1
atelier	atəli̯eː	1
atem	aːtəm	2
athen	ateːn	13
äthiopien	ɛti̯oːpi̯ən	1
atmen	aːtmən	1
atmen	aːpmən	1
atmen	aːtmən	1
atmosphäre	ʔatmosfɛːʀə	4
atomkraftwerk	atoːmkʁaftvɛʁk	1
attackieren	atakiːʁən	1
attentäter	atəntɛːtɐ	6
attentäter	atənteːtɐ	6
attraktion	atʀakt͡si̯oːn	1
au	aʊ̯	1
auch	aʊ̯x	987
auch	aʊ̯	987
audi	aʊ̯di	6
aue	aʊ̯ə	1
auf	aʊ̯f	1398
aufbauen	aʊ̯fbaʊ̯ən	3
aufenthalt	aʊ̯fʔɛnthalt	2
aufenthalt	aʊ̯fənthalt	2
auferstehung	aʊ̯fɛʁʃteːʊŋ	1
auffahren	aʊ̯ffaːʁən	1
auffassung	aʊ̯ffasʊŋ	5
aufgabe	ʔaʊ̯fɡaːbə	11
aufgeben	aʊ̯fɡeːbm̩	5
aufgeben	aʊ̯fɡeːbən	5
aufgrund	a͡ʊfɡrʊnt	23
aufheben	aʊ̯fheːbm	1
aufheben	aʊ̯fheːbən	1
aufhetzen	aʊ̯fhɛt͡sn̩	1
aufklären	aʊfklɛːʁən	1
aufklären	aʊfklɛɐ̯n	1
aufklärung	aʊ̯fklɛːʁuŋ	6
aufkleber	aʊ̯fkleːbɐ	1
auflage	aʊ̯flaːɡə	1
auflistung	aʊ̯flɪstʊŋ	1
auflösen	ʔaʊ̯fløːzn̩	1
auflösen	ʔaʊ̯fløːzən	1
auflösung	aʊ̯fløːzʊŋ	5
aufmarsch	aʊ̯fmaʁʃ	3
aufmerksam	aʊ̯fmɛʁkzaːm	4
aufmerksamkeit	aʊ̯fmɛʁkzaːmkaɪ̯t	4
aufnahme	aʊ̯fnaːmə	8
aufnehmen	ʔaʊ̯fneːmən	8
aufpreis	aʊ̯fpʀaɪ̯s	1
aufregen	aʊ̯fʀeːɡn̩	2
aufregung	aʊ̯fʀeːɡʊŋ	2
aufruf	aʊ̯fʀuːf	2
aufruhr	aʊ̯fʁuːɐ̯	3
aufrüsten	aʊ̯fʁʏstən	1
aufs	aʊ̯fs	15
aufschlag	aʊ̯fʃlaːk	1
aufschlagen	ʔaʊ̯fʃlaːɡŋ̩	1
aufschlagen	ʔaʊ̯fʃlaːɡən	1
aufschwung	aʊ̯fʃvʊŋ	2
aufseher	ʔaʊ̯fzeːɐ	1
aufsetzen	aʊ̯fzɛt͡sən	1
aufsichtsrat	ʔaʊ̯fzɪçtsʀaːt	3
aufsteigen	ʔaʊ̯fʃtaɪ̯ɡŋ̩	2
aufsteigen	ʔaʊ̯fʃtaɪ̯ɡən	2
aufstellen	ʔaufʃtɛlən	2
aufstieg	aʊ̯fʃtiːk	5
aufstieg	aʊ̯fʃtiːç	5
auftauen	aʊ̯ftaʊ̯ən	1
auftauen	aʊ̯ftaʊ̯ən	1
aufteilung	aʊ̯ftaɪ̯lʊŋ	4
auftrag	ʔaʊ̯ftʁaːk	9
auftrag	ʔaʊ̯ftʁax	9
auftrag	ʔaʊ̯ftʁaːx	9
auftritt	aʊftʀɪt	12
aufwändig	ʔaʊ̯fvɛndɪç	1
aufwärts	aʊ̯fvɛʁt͡s	2
aufwerten	aʊ̯fveːʁtən	1
aufwertung	aʊ̯fveːɐ̯tʊŋ	1
auge	aʊ̯ɡə	3
augen	ʔaʊ̯ɡŋ̩	14
augen	ʔaʊ̯ɡən	14
augenblick	aʊɡənblɪk	1
augenblick	aʊɡənblɪk	1
augenmerk	aʊ̯ɡənmɛʁk	1
augenzwinkern	aʊ̯ɡn̩t͡svɪŋkɐn	1
august	aʊ̯ɡʊst	34
august	aʊ̯ɡʊst	34
aus	aʊs	633
ausblenden	ʔaʊ̯sblɛndn̩	3
ausblenden	ʔaʊ̯sblɛndən	3
ausbund	ʔaʊsbʊnd	1
auschwitz	ʔaʊ̯ʃvɪts	1
ausdenken	aʊ̯sdɛŋkən	1
ausdrücke	aʊsdʁʏkə	1
ausfall	aʊ̯sfal	4
ausflug	ʔaʊ̯sfluːk	2
ausflüge	ʔaʊ̯sflyːɡə	1
ausführte	aʊsfyːɐ̯tə	1
ausführungen	ʔaʊ̯sfyːʀʊŋən	4
ausfüllen	aʊ̯sfʏlən	1
ausgang	ʔaʊ̯sɡaŋ	6
ausgeben	aʊ̯sɡeːbən	4
ausgehen	ʔaʊ̯sɡeːən	8
ausgleich	aʊ̯sɡlaɪ̯ç	4
ausgrabungen	ʔaʊ̯sɡʀaːbʊŋən	1
aushalten	ʔaʊ̯shaltn̩	2
aushalten	ʔaʊ̯shaltən	2
auskommen	ʔaʊ̯skɔmən	3
auskommen	ʔaʊ̯skɔmən	3
auslagern	ʔaʊ̯slaːɡɐn	1
ausland	aʊ̯slant	15
ausländer	aʊ̯slɛndɐ	9
auslassen	ʔaʊ̯slasn̩	3
auslassen	ʔaʊ̯slasən	3
auslaufen	ʔaʊ̯slaʊ̯fɱ̩	1
auslaufen	ʔaʊ̯slaʊ̯fən	1
ausleben	aʊ̯sleːbn̩	1
ausleihen	aʊslaɪən	1
ausliefern	ʔaʊ̯sliːfɐn	1
ausmachen	ʔaʊ̯smaxn̩	3
ausmachen	ʔaʊ̯smaxən	3
ausmass	aʊ̯smaːs	4
ausnahme	aʊ̯snaːmə	2
ausnutzen	aʊ̯snʊtsən	1
ausprobieren	ʔaʊ̯spʀobiːɐ̯n	1
ausprobieren	ʔaʊ̯spʀobiːʀən	1
aussagen	aʊ̯szaːɡən	13
ausschau	aʊ̯sʃaʊ̯	2
ausscheiden	ʔaʊ̯sʃaɪ̯dn̩	4
ausscheiden	ʔaʊ̯sʃaɪ̯dən	4
ausschnitt	aʊ̯sʃnɪt	1
ausschütten	aʊ̯sʃʏtn̩	1
aussehen	aʊ̯szeːən	7
aussehen	aʊ̯seːn	7
ausser	aʊ̯sɐ	2
aussergewöhnlich	aʊ̯sɐɡəvøːnlɪç	1
ausserhalb	aʊ̯sɐhalp	2
äussern	ɔʏ̯sɐn	1
äusserst	ɔʏ̯sɐst	1
aussperren	aʊ̯sʃpɛʀən	1
aussprache	aʊ̯sʃpʁaːxə	1
ausstellung	aʊ̯sʃtɛlʊŋ	6
ausstrahlen	aʊ̯sʃtʁaːlən	2
aussuchen	aʊ̯szuːχn̩	1
austausch	aʊ̯staʊ̯ʃ	3
australien	aʊstʁaːli̯ən	14
ausüben	ʔaʊ̯sʔyːbm̩	2
ausüben	ʔaʊ̯sʔyːbən	2
auswahl	aʊ̯svaːl	4
auswählen	aʊ̯svɛːlən	1
auswärts	aʊ̯svɛrts	3
ausweg	ʔaʊ̯sveːk	2
ausweisung	ʔaʊ̯svaɪ̯zʊŋ	1
auswendig	aʊ̯svɛndɪç	1
auszahlen	aʊ̯stsaːlən	1
auszeichnung	aʊ̯stsaɪ̯çnʊŋ	3
ausziehen	ʔaʊ̯stsiːən	1
auto	aʊ̯toː	34
autobahnen	ʔaʊ̯tobaːnən	1
autokratie	aʊ̯tokʀatiː	1
automat	aʊ̯tomaːt	1
autonomie	aʊ̯tonomiː	1
autor	aʊ̯toːɐ̯	4
autorin	ʔaʊ̯toːʀɪn	3
autos	aʊ̯tos	20
b	beː	5
babysitter	beːbisɪtɐ	1
bach	baχ	3
bachelor	bɛt͡ʃəlɐ	1
bachelor	bɛt͡ʃlɐ	1
back	bak	1
back	bak	1
back	bɛk	1
backen	bakən	1
bäcker	bɛkɐ	2
bad	baːt	10
bad	bat	10
baden	baːdən	3
baden	baːdən	3
bagdad	bakdat	3
bagger	baɡɐ	1
bahnfahrt	baːnfaːɐ̯t	1
bahnhof	baːnhoːf	7
bahnsteig	baːnʃtaɪ̯k	2
bahrain	baʁaɪ̯n	2
bahrain	baχʁaɪ̯n	2
bald	balt	23
balkan	balkaːn	2
ball	bal	9
banane	banaːnə	1
bananen	banaːnən	1
band	bant	6
band	bɛnt	6
band	bɛːnt	6
bande	bandə	1
bands	bants	1
bands	bɛnts	1
bangen	baŋn̩	2
bangladesch	baŋladɛʃ	1
bank	baŋk	15
banken	baŋkən	24
banker	bɛŋkɐ	1
banker	baŋkɐ	1
bankrott	baŋkʀɔt	1
bann	ban	1
banner	banɐ	1
bär	bɛːɐ̯	2
bären	bɛːʀən	2
bären	bɛːɐ̯n	2
bargeld	baːɐ̯ɡɛlt	1
barmherzigkeit	baʁmhɛʁt͡sɪçkaɪ̯t	2
bart	bart	2
bart	bart	2
bart	bart	2
basiert	baziːɐ̯t	4
basis	baːzɪs	7
basketball	baːskətbal	4
basteln	bastəln	1
bau	baʊ̯	9
bauch	baʊ̯x	1
bauer	baʊ̯ɐ	4
bauern	baʊ̯ɐn	11
baujahr	baʊ̯jaːɐ̯	1
baumarkt	baʊ̯maʁkt	1
baumarkt	baʊ̯maːkt	1
bäume	bɔʏmə	4
baustein	baʊ̯ʃtaɪ̯n	1
baustelle	baʊ̯ʃtɛlə	3
bauweise	baʊ̯vaɪ̯zə	1
bayern	baɪ̯ɐn	41
beachten	bəʔaχtn̩	5
beamer	biːmɐ	1
beamte	bəʔamtə	2
beamte	biːmtə	2
beantworten	bəʔantvɔɐ̯tn̩	8
beantworten	bəʔantvɔɐ̯tən	8
beantworten	bəʔantvɔʁtn̩	8
beantworten	bəʔantvɔʁtən	8
bearbeitung	bəʔaʁbaɪ̯tʊŋ	1
beäugen	bəʔɔɪ̯ɡn̩	1
beben	beːbən	3
becher	bɛçɐ	1
becken	bɛkən	2
bedacht	bədaxt	2
bedacht	bədaxt	2
bedarf	bədaʁf	8
bedauerlicherweise	bədaʊ̯ɐlɪçɐvaɪ̯zə	1
bedauern	bədaʊ̯ɐn	5
bedenken	bədɛŋkŋ̍	3
bedenken	bədɛŋkən	3
bedenken	bədɛŋkn̩	3
bedeuten	bədɔɪ̯tn̩	8
bedeuten	bədɔɪ̯tən	8
bedeutend	bədɔɪ̯tn̩t	1
bedeutend	bədɔɪ̯tənt	1
bedeutender	bədɔɪ̯tn̩dɐ	3
bedeutender	bədɔɪ̯təndɐ	3
bedeutung	bədɔʏ̯tʊŋ	9
bedeutungen	bədɔɪ̯tʊŋən	1
bedient	bədint	4
bedingen	bədɪŋən	1
bedingung	bədɪŋʊŋ	2
bedrohen	bədʁoːən	2
beeilen	bəʔaɪ̯lən	1
beeinflussen	bəʔaɪ̯nflʊsn̩	2
beethoven	beːthoːfn̩	1
befassen	bəfasn̩	4
befehle	bəfeːlə	2
befinden	bəfɪndən	7
befinden	bəfɪndn̩	7
befinden	bəfɪndən	7
beflügeln	bəflyːɡl̩n	2
befördern	bəfœrdərn	1
befragung	bəfʀaːɡʊŋ	2
befreien	bəfʀaɪ̯ən	4
befruchtung	bəfʀʊχtʊŋ	2
befund	bəfʊnt	1
befürworter	bəfyːɐ̯vɔʁtɐ	1
begegnen	bəɡeːɡnən	3
begegnung	bəɡeːɡnʊŋ	5
begehren	bəɡeːʀən	2
begehren	bəɡeːʀn̩	2
begehren	bəɡeːʀən	2
begeistern	bəɡaɪ̯stɐn	1
begeistert	bəɡaɪ̯stɐt	9
begeisterung	bəɡaɪ̯stəʀʊŋ	3
beginn	bəɡɪn	30
beginne	bəɡɪnə	1
beginnen	bəɡɪnən	6
beginnend	bəɡɪnənt	1
begleiten	bəɡlaɪ̯tən	1
begleiter	bəɡlaɪ̯tɐ	5
begleitungen	bəɡlaɪ̯tʊŋən	1
begonnen	bəɡɔnən	14
begraben	bəɡʀaːbm̩	3
begraben	bəɡʀaːbən	3
begreifen	bəɡʁaɪ̯fən	3
begrenzen	bəɡʀɛntsn̩	1
begrenzen	bəɡʀɛntsən	1
begriff	bəɡʀɪf	2
begriffe	bəɡʀɪfə	1
begutachtung	bəɡuːtaχtʊŋ	2
behälter	bəhɛltɐ	3
behandlung	bəhandlʊŋ	3
behandlungen	bəhandlʊŋən	1
behaupten	bəhaʊ̯ptən	4
beheben	bəheːbən	1
behebung	bəheːbʊŋ	1
behelfen	bəhɛlfən	1
beherrschung	bəhɛʁʃʊŋ	1
beherzigen	bəhɛʁt͡sɪɡn̩	1
behindern	bəhɪndɐn	2
behörde	bəhøːɐ̯də	7
behörde	bəhœʁdə	7
behutsam	bəhuːtzaːm	1
bei	baɪ̯	757
beide	baɪ̯də	33
beifahrer	baɪ̯faːʀɐ	2
beihilfe	baɪ̯hɪlfə	1
beilegung	baɪ̯leːɡʊŋ	1
beim	baɪ̯m	208
beinahe	baɪ̯naːə	4
beispiel	baɪ̯ʃpiːl	46
beispielsweise	baɪ̯ʃpiːlsvaɪ̯zə	28
beitrag	baɪ̯tʀaːk	6
beitrag	baɪ̯tʀax	6
beitrag	baɪ̯tʀaːx	6
beitritt	baɪ̯trɪt	1
bekämpft	bəkɛmft	2
bekämpfung	bəkɛmpfʊŋ	4
bekannt	bəkant	45
bekanntheit	bəkanthaɪ̯t	2
bekanntlich	bəkantlɪç	2
beklagen	bəklaːɡən	2
beklagen	bəklaːɡn̩	2
bekommen	bəkɔmən	27
belassen	bəlasn̩	9
belassen	bəlasən	9
beleg	bəleːk	2
belgien	bɛlɡi̯ən	6
beliebig	bəliːbɪç	1
beliebt	bəliːpt	2
bellen	bɛlən	1
belohnung	bəloːnʊŋ	1
bemerkt	bəmɛrkt	1
bemerkung	bəmɛʁkʊŋ	2
bemühen	bəmyːən	1
benedikt	beːnədɪkt	2
benedikt	bɛnədɪkt	2
benedikt	beːnedɪkt	2
benehmen	bəneːmn̩	1
benehmen	bəneːmən	1
benehmen	bɛneːmɛn	1
benjamin	bɛnjamiːn	5
benjamin	-mɪn	5
benötigen	bənøːtɪɡən	8
beobachten	bəoːbaxtn̩	7
beobachten	bəʔoːbʔaxtən	7
beobachtung	bəʔoːbaxtʊŋ	1
bequem	bəkveːm	2
berater	bəʁaːtɐ	4
berechnen	bərɛçnən	1
bereich	bəʀaɪ̯ç	20
bereiten	bəʀaɪ̯tn̩	4
bereiten	bəʀaɪ̯tən	4
berg	bɛrk	9
berg	bɛɐ̯k	9
berg	b̥ɛrɡ̊	9
berg	bɛrç	9
berg	bɛɐ̯ç	9
berge	bɛʁɡə	2
berge	bɛɐ̯ɡə	2
bergen	bɛɐ̯ɡŋ̩	1
bergen	bɛɐ̯ɡən̪	1
bergung	bɛʁɡʊŋ	1
bericht	bəʀɪçt	18
berichten	bəʁɪçtən	13
berufen	bəʁuːfən	1
berufsverbot	bəruːfsfɛɐ̯boːt	3
berufung	bəʁuːfʊŋ	8
beruhigen	bəʁuːiɡən	6
beschäftigt	bəʃɛftɪkt	10
beschäftigt	bəʃɛftɪçt	10
bescheid	bəʃaɪt	2
bescheiden	bəʃaɪ̯dən	1
bescheidene	bəʃaɪ̯dənə	2
bescheidener	bəʃaɪ̯dənɐ	1
bescheidenheit	bəʃaɪ̯dənhaɪ̯t	1
beschimpfung	bəʃɪmpfʊŋ	1
beschleunigen	bəʃlɔynɪɡn	2
beschluss	bəʃlʊs	3
beschränken	bəʃʀɛŋkən	2
beschreiben	bəʃʀaɪ̯bm̩	1
beschreiben	bəʃʀaɪ̯bən	1
beschreibung	bəʃʁaɪ̯bʊŋ	5
beschuss	bəʃʊs	4
beschweren	bəʃveːʀən	1
